Institute,Course,State,Category,Quota,Course_Type,Institute_Type,Annual_Fees,Stipend_Year1,Bond_Years,Bond_Amount,Total_Beds
"MGMCH, SITAPUR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4750000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,4750000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,Management,Clinical,Unknown,5600000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,Management,Clinical,Unknown,5600000.0,55000.0,0.0,0.0,1400.0
"NATIONAL IMSR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,Management,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,SC,Management,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,EWS,State Government,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,Management,Clinical,Unknown,5500000.0,,0.0,0.0,750.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,5500000.0,,0.0,0.0,750.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,Management,Clinical,Unknown,8500000.0,,0.0,0.0,750.0
"PMCH(PACIFIC), UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,Management,Clinical,Unknown,5000000.0,0.0,0.0,0.0,
"PMCH(PACIFIC), UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,Management,Clinical,Unknown,5000000.0,0.0,0.0,0.0,
"PMCH(PACIFIC), UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,5000000.0,0.0,0.0,0.0,
"RNT, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,EWS,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,SC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"SMS, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,EWS,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,SC,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",OPHTHALMOLOGY,RAJASTHAN,ST,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SNMC, JODHPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",OPHTHALMOLOGY,RAJASTHAN,SC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",OPHTHALMOLOGY,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SP MED COLL, BIKANER",OPHTHALMOLOGY,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",OPHTHALMOLOGY,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",OPHTHALMOLOGY,RAJASTHAN,EWS,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",OPHTHALMOLOGY,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",OPHTHALMOLOGY,RAJASTHAN,SC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"AMERICAN INTL IMS, BEDWAS",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,3255000.0,20000.0,0.0,0.0,700.0
"AMERICAN INTL IMS, BEDWAS",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,3255000.0,20000.0,0.0,0.0,700.0
"AMERICAN INTL IMS, BEDWAS",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6500000.0,20000.0,0.0,0.0,700.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,OBC,Management,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,SC,Management,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6500000.0,25000.0,0.0,0.0,775.0
"GEETANJALI, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6000000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,Management,Clinical,Unknown,6000000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,6000000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,6000000.0,,0.0,0.0,1310.0
"GOVT MED COLL, KOTA",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
JAIPUR NATIONAL UNIV IMS,ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,5100000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,ORTHOPAEDICS,RAJASTHAN,SC,Management,Clinical,Unknown,5100000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,5100000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,5100000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6100000.0,,0.0,0.0,810.0
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,868200.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,868200.0,82800.0,2.0,2500000.0,
"JLNMC, AJMER",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,Management,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6250000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,ST,Management,Clinical,Unknown,6250000.0,55000.0,0.0,0.0,1400.0
"NATIONAL IMSR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,4500000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,Management,Clinical,Unknown,4500000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4500000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,4500000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,4500000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,4500000.0,55200.0,0.0,0.0,1130.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6500000.0,,0.0,0.0,750.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,6500000.0,,0.0,0.0,750.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,10000000.0,,0.0,0.0,750.0
"PMCH(PACIFIC), UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6000000.0,0.0,0.0,0.0,
"PMCH(PACIFIC), UDAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,Management,Clinical,Unknown,6000000.0,0.0,0.0,0.0,
"PMCH(PACIFIC), UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,6000000.0,0.0,0.0,0.0,
"PMCH(PACIFIC), UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,9000000.0,0.0,0.0,0.0,
"RNT, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"RNT, UDAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,2206.0
"SMS, JAIPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SMS, JAIPUR",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,11647.0,82800.0,2.0,2500000.0,5702.0
"SNMC, JODHPUR",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SNMC, JODHPUR",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,3101.0
"SP MED COLL, BIKANER",ORTHOPAEDICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",ORTHOPAEDICS,RAJASTHAN,SC,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",ORTHOPAEDICS,RAJASTHAN,ST,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",ORTHOPAEDICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"SP MED COLL, BIKANER",ORTHOPAEDICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,12812.0,82800.0,2.0,2500000.0,
"AMERICAN INTL IMS, BEDWAS",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,3255000.0,20000.0,0.0,0.0,700.0
"AMERICAN INTL IMS, BEDWAS",PAEDIATRICS,RAJASTHAN,OBC,Management,Clinical,Unknown,3255000.0,20000.0,0.0,0.0,700.0
"AMERICAN INTL IMS, BEDWAS",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,3255000.0,20000.0,0.0,0.0,700.0
"AMERICAN INTL IMS, BEDWAS",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,3255000.0,20000.0,0.0,0.0,700.0
"AMERICAN INTL IMS, BEDWAS",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6500000.0,20000.0,0.0,0.0,700.0
"ANANTA IMS  RC, RAJSAMAND",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",PAEDIATRICS,RAJASTHAN,OBC,Management,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",PAEDIATRICS,RAJASTHAN,ST,Management,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,3255000.0,25000.0,0.0,0.0,775.0
"ANANTA IMS  RC, RAJSAMAND",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6500000.0,25000.0,0.0,0.0,775.0
"GEETANJALI, UDAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,5500000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",PAEDIATRICS,RAJASTHAN,OBC,Management,Clinical,Unknown,5500000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,5500000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,5500000.0,,0.0,0.0,1310.0
"GEETANJALI, UDAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6875000.0,,0.0,0.0,1310.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,SC,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,ST,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,ST,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,EWS,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
"GOVT MED COLL, KOTA",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Government,12812.0,82800.0,2.0,2500000.0,2581.0
JAIPUR NATIONAL UNIV IMS,PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,4800000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4800000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,4800000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,PAEDIATRICS,RAJASTHAN,ST,State Government,Clinical,Unknown,4800000.0,,0.0,0.0,810.0
JAIPUR NATIONAL UNIV IMS,PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,5900000.0,,0.0,0.0,810.0
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,SC,State Government,Clinical,Unknown,88265.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,868200.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,868200.0,82800.0,2.0,2500000.0,
"JHALAWAR MED COLL, JHALAWAR",PAEDIATRICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,868200.0,82800.0,2.0,2500000.0,
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,ST,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,SC,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"JLNMC, AJMER",PAEDIATRICS,RAJASTHAN,ST,State Government,Clinical,Unknown,10982.0,82800.0,2.0,2500000.0,1428.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,OBC,Management,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,4850000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6000000.0,55000.0,0.0,0.0,1400.0
"MGMCH, SITAPUR, JAIPUR",PAEDIATRICS,RAJASTHAN,OBC,Management,Clinical,Unknown,6000000.0,55000.0,0.0,0.0,1400.0
"NATIONAL IMSR, JAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",PAEDIATRICS,RAJASTHAN,OBC,Management,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,State Government,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",PAEDIATRICS,RAJASTHAN,OBC,State Government,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"NATIONAL IMSR, JAIPUR",PAEDIATRICS,RAJASTHAN,EWS,State Government,Clinical,Unknown,4000000.0,55200.0,0.0,0.0,1130.0
"PIMS(PACIFIC), UMARDA, UDAIPUR",PAEDIATRICS,RAJASTHAN,GENERAL,Management,Clinical,Unknown,6500000.0,,0.0,0.0,750.0
