QUOTA,CATEGORY,STATE,INSTITUTE,COURSE,FEE,STIPEND YEAR 1,BOND YEARS,BOND PENALTY,BEDS,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
MNG,GEN,Pondicherry,"MGMC & RI, Pondicherry",ENT,"₹ 35,00,000","₹40,000",0,₹ 0,1380,93796,111773,111773,-,-,77912,85520,83326,88187,-
NBE Diploma,SC,Mizoram,"Civil Hospital, Aizawl",DO,"₹1,25,000","₹50,000",0,₹0,300,-,-,-,-,-,65286,62865,83360,87241,94782
MNG,GEN,Karnataka,"JN Medical College, Belgaum",ANAESTHESIOLOGY,"₹ 30,30,000","₹ 45,000",1,"₹ 10,00,000",2400,85059,89030,89030,-,-,72945,83476,83476,-,-
AIQ,ST,West Bengal,"Medical College, Kolkata",PSYCHIATRY,"₹ 12,000","₹49,884",3,"₹ 30,00,000",2668,-,-,-,-,-,54606,54606,83494,-,-
AIQ,ST,Uttar Pradesh,"GSVM Med Coll, Kanpur",RADIATION ONCOLOGY,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",2083,-,-,-,-,-,54272,54272,83529,98336,-
NRI,GEN,Maharashtra,"JN Med College, Meghe, Wardha",OBG,"₹ 55,36,000","₹ 66,829",1,"₹5,00,000",2150,85114,96782,109747,-,-,83559,83559,83559,-,-
MNG,GEN,Odisha,"IMS & SUM, Bhubaneswar",IHBT,"₹ 9,75,000","₹ 60,000",0,₹ 0,1410,69566,69566,69979,-,-,79268,83600,83600,-,-
MNG,GEN,Maharashtra,"JN Med College, Meghe, Wardha",GENERAL SURGERY,"₹ 40,00,000","₹ 66,829",1,"₹5,00,000",2150,71014,73654,73654,75141,-,70003,77256,83652,83566,74905
NRI,GEN,Karnataka,"Rajeshwari, Bangalore",GENERAL MEDICINE,"₹ 67,22,000","₹ 25,000",0,₹0,1460,88984,91562,89757,65357,-,83669,83669,83669,-,-
AIQ,ST,West Bengal,"RG Kar Med Coll, Kolkata",ANAESTHESIOLOGY,"₹ 12,000","₹49,884",3,"₹ 30,00,000",1663,-,-,-,-,-,63708,69802,83691,97755,93771
MNG,GEN,Maharashtra,"JN Med College, Meghe, Wardha",OPHTHALMOLOGY,"₹ 38,00,000","₹ 66,829",1,"₹5,00,000",2150,63027,77066,79299,-,-,70134,82702,83711,-,-
MNG,GEN,Tamil Nadu,"Sree Balaji Med Coll, Chennai",OBG,"₹ 60,00,000","₹ 25,000",0,₹0,1250,85198,101198,101198,65534,-,81428,82937,83747,86870,-
NRI,GEN,Maharashtra,"JN Med College, Meghe, Wardha",DERMATOLOGY,"₹ 75,15,000","₹ 66,829",1,"₹5,00,000",2150,90596,74944,88794,-,-,83749,83749,83749,-,-
MNG,GEN,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ENT,"₹ 33,00,000","₹48,000",0,₹0,1180,99017,99017,99017,91514,-,81687,83824,83824,-,-
AIQ,ST,Tripura,"Agartala Med Coll, Agartala",ANAESTHESIOLOGY,"₹ 1,50,000","₹ 55,200",1,"₹ 50,00,000",580,-,-,-,-,-,66651,69991,83844,91543,-
DNB Post MBBS,ST,Delhi,"Hindu Rao Hospital, Delhi",DNBANAESTHESIOLOGY,"₹1,25,000","₹1,26,927",0,₹ 0,980,-,-,-,-,-,67887,76777,83861,-,-
AIQ,ST,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,"₹ 48,600","₹60,823",0,₹ 0,715,-,-,-,-,-,68247,67837,83899,-,-
AIQ,ST,Uttar Pradesh,"GSVM Med Coll, Kanpur",ANAESTHESIOLOGY,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",2083,-,-,-,-,-,61197,69903,84165,-,-
AIQ,GEN-PwD,Kerala,"Govt Med Coll, Ernakulam",PAEDIATRICS,"₹ 69,470","₹57,876",1,"₹ 50,00,000",700,-,-,-,-,-,84213,84213,84213,-,-
NRI,GEN,Haryana,"MMIMS, Mullana, Ambala",PSYCHIATRY,"₹ 41,75,000","₹56,100",1,"₹10,00,000",940,-,-,111143,-,-,84245,84245,84245,-,-
AIQ,OBC-PwD,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,"₹ 69,470","₹57,876",1,"₹ 50,00,000",2126,66198,66198,66198,-,-,84275,84275,84275,-,-
MNG,GEN,Maharashtra,"JN Med College, Meghe, Wardha",ORTHOPAEDICS,"₹ 41,50,000","₹ 66,829",1,"₹5,00,000",2150,68556,68556,68556,-,-,64942,66406,84327,93657,-
DNB Post MBBS,ST,Jammu and Kashmir,"Govt Med Coll Hosp, Rajouri",DNBGENERAL SURGERY,"₹1,25,000","₹ 59,500",0,₹0,300,-,-,-,-,-,61549,65502,84356,-,-
NRI,GEN,Kerala,"Amrita School of Med, Kochi",OBG,"₹ 66,80,000","₹43,000",0,₹0,1110,38066,38066,38066,-,-,84486,84486,84486,-,-
AIQ,ST,Telangana,"Gandhi Med Coll, Secunderabad",PSYCHIATRY,"₹ 25,000","₹58,289",1,"₹20,00,000",1200,-,-,-,-,-,55099,68244,84502,86628,119906
AIQ,ST,Karnataka,"Kidwai Memorial, Bangalore",ANAESTHESIOLOGY,"₹ 1,24,150","₹56,250",3,"₹ 50,00,000",680,65402,73310,73310,-,-,61051,72722,84613,-,-
AIQ,ST,Uttarakhand,"Govt Med Coll, Haldwani",ANAESTHESIOLOGY,"₹ 60,000","₹ 71,257",2,"₹ 2,50,00,000",600,67406,67406,67406,-,-,56666,71001,84619,99349,-
NBE Diploma,SC,Andhra Pradesh,"Area Hospital, Gudiwada, AP",DFAM,"₹1,25,000","₹60,823",0,₹0,-,56470,62266,75022,101035,127687,65232,61272,84651,92137,86417
AIQ,ST,Andhra Pradesh,"Govt Siddhartha, Vijaywada",PSYCHIATRY,"₹ 48,600","₹60,823",0,₹ 0,707,-,-,-,-,-,60511,70160,84656,90615,-
NBE Diploma,SC,Jammu and Kashmir,"SDH Kupwara, Kupwara",DA,"₹1,25,000","₹48,000",0,₹0,200,-,-,-,-,-,70069,72094,84708,-,-
AIQ,ST,Karnataka,"Bangalore Med Coll, Bangalore",RADIATION ONCOLOGY,"₹ 1,24,150","₹56,250",3,"₹ 50,00,000",1993,-,-,-,-,-,61861,68247,84820,96940,-
MNG,GEN,Kerala,"Amrita School of Med, Kochi",PALLIATIVE MEDICINE,"₹ 20,00,000","₹43,000",0,₹0,1110,63495,52840,52840,-,-,54225,56970,84838,-,-
MNG,GEN,Odisha,"Kalinga IMS, Bhubaneswar",IHBT,"₹ 9,00,000","₹70,000",0,₹0,1750,93198,113944,117828,-,-,83600,74991,84967,-,-
AIQ,ST,Uttar Pradesh,"UP Univ of Med Sci, Etawah",ANAESTHESIOLOGY,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",1268,-,-,-,-,-,63698,76395,84989,-,-
NRI,GEN,Maharashtra,"JN Med College, Meghe, Wardha",GENERAL MEDICINE,"₹ 66,22,000","₹ 66,829",1,"₹5,00,000",2150,97934,97934,97934,-,-,85034,85034,85034,70529,-
NBE Diploma,SC,Rajasthan,"General Hospital, Karauli",DFAM,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,79843,103174,93970,111002,119146,60289,72640,85092,-,-
NRI,GEN,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",DERMATOLOGY,"₹ 1,46,13,000","₹56,010",0,₹0,800,90592,90592,90592,-,-,85122,85122,85122,-,-
NBE Diploma,SC,Rajasthan,"District Hospital, Dholpur",DFAM,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,-,-,-,-,-,78298,78298,85141,99432,-
MNG,GEN,Maharashtra,"DY Patil, Pimpri, Pune",OPHTHALMOLOGY,"₹ 45,00,000","₹ 76,629",1,₹ 0,2011,69272,79768,79768,80278,-,71626,74079,85165,-,-
NRI,GEN,Tamil Nadu,"ACS Med Coll, Chennai",GENERAL MEDICINE,"₹ 65,13,000","₹ 20,000",0,₹0,1050,119813,119813,119813,-,81404,92917,85176,85176,-,-
NRI,GEN,Telangana,"Malla Reddy IMS, Hyderabad",DERMATOLOGY,"₹ 1,25,25,000","₹45,000",1,"₹15,00,000",940,-,-,-,-,-,85221,85221,85221,-,-
NRI,GEN,Karnataka,"Siddhartha Med Coll, Tumkur",RADIO DIAGNOSIS,"₹ 1,00,00,000","₹30,000",0,₹ 0,960,110351,110351,120235,-,-,85280,85280,85280,-,-
AIQ,GEN-PwD,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL MEDICINE,"₹ 30,000","₹1,00,800",1,"₹ 40,00,000",720,-,-,-,-,-,86229,85291,85291,-,-
AIQ,ST,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANAESTHESIOLOGY,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",Info Not Available,-,-,-,-,-,-,-,85417,-,-
MM,GEN,Karnataka,"Yenepoya Med Coll, Mangalore",ORTHOPAEDICS,"₹ 40,00,000","₹ 45,000",0,₹0,910,68096,68096,68096,-,-,57467,79773,85433,-,-
NRI,GEN,Tamil Nadu,"Shri Satya Sai, Kancheepuram",RADIO DIAGNOSIS,"₹ 62,63,000","₹ 35,000",0,₹ 0,1120,79050,106922,106785,-,-,85477,85477,85477,-,-
AIQ,ST,West Bengal,"Chittaranjan CancerInst,Kolkata",ANAESTHESIOLOGY,"₹ 12,000","₹49,884",1,"₹ 10,00,000",670,-,-,-,-,-,72529,73812,85608,-,-
MNG,GEN,Karnataka,"Siddhartha Med Coll, Tumkur",EMERGENCY MEDICINE,"₹ 31,50,000","₹30,000",0,₹ 0,960,76154,88763,88763,-,-,71430,82382,85666,-,-
DNB Post MBBS,ST,West Bengal,"SouthEastRailwayHosp,Kolkata",DNBGENERAL SURGERY,"₹1,25,000","₹ 1,04,857",0,₹0,303,-,-,-,-,-,63892,63892,85742,-,-
NBE Diploma,SC,Odisha,"Bhima Bhoi Med Coll, Balangir",DFAM,"₹1,25,000","₹70,868",2,"₹ 34,78,000",Info Not Available,-,-,-,-,-,81953,81953,85758,-,-
MNG,GEN,Tamil Nadu,"Meenakshi Med Coll, Enathur",OPHTHALMOLOGY,"₹ 35,00,000","₹25,000",0,₹ 0,1110,101924,118089,118089,92238,94547,74345,78115,85808,90217,91184
AIQ,ST,Tamil Nadu,Tirunelveli Med Coll,ANAESTHESIOLOGY,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",1737,71011,71818,75397,-,-,66109,75035,85836,-,-
NRI,GEN,Karnataka,"Shri BM Patil, Vijayapura",ORTHOPAEDICS,"₹ 50,00,000","₹ 45,000",0,₹0,1130,118138,-,100528,-,-,85883,85883,85883,-,-
DNB Post MBBS,ST,Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DNBGENERAL SURGERY,"₹1,25,000","₹76,600",2,"₹ 2,50,00,000",774,-,-,-,-,-,66581,66581,85976,105498,-
MNG,GEN,Tamil Nadu,"ACS Med Coll, Chennai",ENT,"₹ 30,00,000","₹ 20,000",0,₹0,1050,83796,91864,91864,-,-,82182,89633,86001,-,-
MNG,GEN,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",ENT,"₹ 30,00,000","₹56,010",0,₹0,800,113260,113260,113260,96404,-,83830,83902,86027,-,-
MNG,GEN,Karnataka,"SDU Med Coll, Kolar",ENT,"₹ 30,00,000","₹ 45,000",1,"₹ 22,00,000",1100,96886,108473,101964,-,-,83203,86029,86029,-,-
AIQ,GEN-PwD,Uttar Pradesh,"S N Med Coll, Agra",DERMATOLOGY,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",976,-,-,-,-,-,48152,86060,86060,-,-
MNG,GEN,Pondicherry,"Aarupadai Veedu, Pondicherry",ENT,"₹ 30,00,000","₹40,000",0,₹0,584,98953,120214,120214,-,-,82458,88959,86067,85556,-
MNG,GEN,Pondicherry,"Vinayaka Missions, Karaikal",ANAESTHESIOLOGY,"₹ 24,00,000","₹40,000",0,₹0,590,85495,112715,112715,-,-,82398,86688,86094,-,-
AIQ,ST,Uttar Pradesh,"S N Med Coll, Agra",DCH,"₹40,000","₹ 1,00,980",2,"₹ 20,00,000",976,-,-,-,-,-,55756,77614,86128,-,-
MNG,GEN,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL SURGERY,"₹ 38,12,000","₹35,000",0,₹0,560,83126,88025,88025,77364,-,85126,85258,86138,-,-
NRI,GEN,Odisha,"Kalinga IMS, Bhubaneswar",ENT,"₹ 41,75,000","₹70,000",0,₹0,1750,-,-,122134,-,-,86139,86139,86139,-,-
NRI,GEN,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",RADIO DIAGNOSIS,"₹ 1,46,13,000","₹56,010",0,₹0,800,96666,102746,102746,-,-,86334,86334,86334,-,-
AIQ,ST,Tamil Nadu,"Madras Med Coll, Chennai",PSYCHIATRY,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",7285,59391,63970,63970,-,-,59535,59535,86349,-,-
NRI,GEN,Gujarat,"SBKS, Vadodara",PAEDIATRICS,"₹ 55,95,000","₹ 1,00,800",0,₹ 0,1340,95102,99024,99024,-,-,89688,86479,86479,-,-
AIQ,ST,Karnataka,"Hassan IMS, Hassan",PSYCHIATRY,"₹ 1,24,150","₹56,250",3,"₹ 50,00,000",Info Not Available,-,-,-,-,-,66750,73916,86540,95222,115600
MNG,GEN,Pondicherry,"SLIMS, Pondicherry",OBG,"₹ 60,00,000","₹43,000",0,₹0,1230,78139,78233,78233,-,-,81620,83707,86674,94140,-
NRI,GEN,Maharashtra,"MGM Med Coll, Aurangabad",GENERAL SURGERY,"₹ 80,00,000","₹88,000",1,"₹25,00,000",700,-,97245,127848,-,-,101243,86738,86738,-,-
NRI,GEN,Odisha,"Kalinga IMS, Bhubaneswar",ANAESTHESIOLOGY,"₹ 41,75,000","₹70,000",0,₹0,1750,-,-,113665,127165,121596,86762,86762,86762,-,-
MNG,GEN,Pondicherry,"Aarupadai Veedu, Pondicherry",PSYCHIATRY,"₹ 30,00,000","₹40,000",0,₹0,584,94591,92919,100918,-,-,86948,91532,86948,99088,-
AIQ,EWS-PwD,Maharashtra,"Govt Med Coll, Nanded",DERMATOLOGY,"₹ 1,43,300","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,86960,86960,86960,-,-
MNG,GEN,Telangana,"Malla Reddy IMS, Hyderabad",GENERAL SURGERY,"₹ 40,00,000","₹45,000",1,"₹15,00,000",940,-,-,-,-,-,87051,87051,87051,-,-
NRI,GEN,Maharashtra,"DY Patil, Kolhapur",GENERAL MEDICINE,"₹ 64,30,000","₹76,629",1,"₹ 20,00,000",800,112547,112547,112547,-,-,87060,87060,87060,-,-
AIQ,ST,Tamil Nadu,Govt Thoothukudi Med Coll,ANAESTHESIOLOGY,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",1212,66787,73439,82926,-,-,66350,76733,87077,-,-
MNG,GEN,Pondicherry,"Aarupadai Veedu, Pondicherry",OPHTHALMOLOGY,"₹ 35,00,000","₹40,000",0,₹0,584,93126,93126,103032,91762,-,79950,85476,87078,88305,-
DNB Post MBBS,ST,Jharkhand,"Bokaro General Hosp, Bokaro",DNBOPHTHALMOLOGY,"₹1,25,000","₹ 60,588",0,₹0,910,-,-,-,-,-,64571,64571,87079,-,-
NBE Diploma,ST,Delhi,"Lal Bahadur Shastri Hosp,Delhi",DCH,"₹1,25,000","₹1,26,927",0,₹ 0,Info Not Available,-,-,-,-,-,65196,71019,87211,-,-
MNG,GEN,Karnataka,"Yenepoya Med Coll, Mangalore",ENT,"₹ 35,00,000","₹ 45,000",0,₹0,910,70710,70710,76018,69080,-,79333,88015,87290,-,-
MNG,GEN,Tamil Nadu,"SRMC & RI, Chennai",IHBT,"₹ 9,00,000","₹48,000",0,₹0,1800,56403,56403,93198,-,-,66636,66636,87312,-,-
MNG,GEN,Telangana,"Malla Reddy, Hyderabad",ANAESTHESIOLOGY,"₹ 26,00,000","₹45,000",1,"₹15,00,000",1050,-,-,-,-,-,87359,87359,87359,-,-
DNB Post MBBS,ST,Gujarat,"ShethVadilalGenHosp,Ahmedabad",DNBANAESTHESIOLOGY,"₹1,25,000","₹ 1,00,800",0,₹0,500,-,-,-,-,-,77067,82971,87425,-,-
AIQ,OBC-PwD,Maharashtra,"Seth GS, Mumbai",OBG,"₹ 1,43,300","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,87466,87466,87466,-,-
NRI,GEN,Karnataka,"JN Medical College, Belgaum",DERMATOLOGY,"₹ 1,00,87,000","₹ 45,000",1,"₹ 10,00,000",2400,59006,71919,71919,-,-,70773,87495,87495,-,-
AIQ,GEN-PwD,Telangana,"Gandhi Med Coll, Secunderabad",GENERAL MEDICINE,"₹ 25,000","₹58,289",1,"₹20,00,000",1200,-,-,-,-,-,7195,7195,87733,-,-
NRI,GEN,Karnataka,"Yenepoya Med Coll, Mangalore",TBRD,"₹ 70,00,000","₹ 45,000",0,₹0,910,-,-,-,-,-,87735,87735,87735,-,-
NRI,GEN,Maharashtra,"Datta Meghe Med Coll, Nagpur",RADIO DIAGNOSIS,"₹ 75,15,000","₹66,629",1,"₹5,00,000",925,-,-,-,-,-,87765,87765,87765,-,-
MNG,GEN,Maharashtra,"Datta Meghe Med Coll, Nagpur",GENERAL SURGERY,"₹ 40,00,000","₹66,629",1,"₹5,00,000",925,-,-,-,-,-,73761,80050,87894,84140,-
MNG,GEN,Tamil Nadu,"Meenakshi Med Coll, Enathur",ENT,"₹ 35,00,000","₹25,000",0,₹ 0,1110,110360,114375,98961,93825,-,89632,87958,87958,-,-
AIQ,GEN-PwD,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",DERMATOLOGY,"₹ 48,600","₹60,823",0,₹ 0,500,-,-,-,-,-,37738,59721,87959,-,-
NRI,GEN,Tamil Nadu,"Saveetha, Kanchipuram",GENERAL SURGERY,"₹ 45,93,000","₹ 35,000",0,₹ 0,1250,89663,100208,100208,-,-,87962,87962,87962,-,-
AFMS-DNB,AFMS-Priority III,Haryana,"Command Hosp, Chandimandir",DNBRADIO DIAGNOSIS,"₹1,25,000","₹ 1,00,980",5,"₹ 57,50,000",-,-,-,-,-,-,-,88098,88098,-,-
NRI,GEN,Delhi,"Hamdard Institute, Delhi",GENERAL SURGERY,"₹ 58,45,000","₹80,000",0,₹0,710,-,-,53768,116180,-,88266,88266,88266,-,-
NRI,GEN,Karnataka,"JSS Med Coll, Mysore",GENERAL MEDICINE,"₹ 88,20,000","₹ 45,000",0,₹0,2060,99673,99673,99673,-,-,89687,88342,88342,-,-
DNB Post MBBS,ST,Karnataka,"General Hospital, Jayanagar",DNBANAESTHESIOLOGY,"₹1,25,000","₹ 45,000",1,"₹20,00,000",300,-,-,-,-,-,69992,84619,88394,-,-
NRI,GEN,Haryana,"MMIMS, Mullana, Ambala",TBRD,"₹ 41,75,000","₹56,100",1,"₹10,00,000",940,-,-,117880,-,-,88601,88601,88601,-,-
MNG,GEN,Tamil Nadu,"Sree Balaji Med Coll, Chennai",TBRD,"₹ 55,00,000","₹ 25,000",0,₹0,1250,82036,84193,92110,-,-,74914,88769,88769,-,-
NBE Diploma,ST,Karnataka,"General Hospital, Gokak,Belgaum",DGO,"₹1,25,000","₹ 45,000",1,"₹20,00,000",75,-,-,-,-,-,84811,88906,88906,-,-
DNB Post MBBS,ST,West Bengal,"District Hospital, Jalpaiguri",DNBGENERAL SURGERY,"₹1,25,000","₹49,884",0,₹0,1000,-,-,-,-,-,85925,67829,88938,-,-
NRI,GEN,Odisha,"IMS & SUM, Bhubaneswar",TBRD,"₹ 59,29,000","₹ 60,000",0,₹ 0,1410,76329,76329,76329,-,-,89121,89121,89121,-,-
NBE Diploma,ST,Haryana,"Civil Hospital, Palwal, Haryana",DCH,"₹1,25,000","₹1,00,980",0,₹0,-,-,-,-,-,-,89188,89188,89188,-,-
NBE Diploma,ST,Rajasthan,"Govt DB Dist Hosp, Churu",DGO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,-,-,-,-,-,88024,89242,89242,-,-
MNG,GEN,Karnataka,"Siddhartha Med Coll, Tumkur",ENT,"₹ 31,50,000","₹30,000",0,₹ 0,960,91123,116636,116636,-,-,85279,89368,89368,-,-
NRI,GEN,Tamil Nadu,"SRMC & RI, Chennai",PAEDIATRICS,"₹ 62,63,000","₹48,000",0,₹0,1800,71314,71314,71314,-,-,66977,84003,89416,-,-
NRI,GEN,Maharashtra,"Datta Meghe Med Coll, Nagpur",GENERAL MEDICINE,"₹ 66,22,000","₹66,629",1,"₹5,00,000",925,-,-,-,-,-,89441,89441,89441,-,-
NRI,GEN,Maharashtra,"DY Patil, Kolhapur",OBG,"₹ 64,30,000","₹76,629",1,"₹ 20,00,000",800,-,112850,112850,-,-,89472,89472,89472,-,-
MNG,GEN,Tamil Nadu,"Shri Satya Sai, Kancheepuram",OPHTHALMOLOGY,"₹ 35,00,000","₹ 35,000",0,₹ 0,1120,86076,90865,93126,-,-,82484,82484,89473,92028,-
NRI,GEN,Tamil Nadu,"Meenakshi Med Coll, Enathur",DERMATOLOGY,"₹ 64,30,000","₹25,000",0,₹ 0,1110,91392,91392,91392,-,-,83004,84105,89573,-,-
AIQ,ST,West Bengal,"IPGMER, Kolkata",PMR,"₹ 12,000","₹49,884",3,"₹ 30,00,000",2300,-,-,-,-,-,86013,83411,89818,-,-
MNG,GEN,Tamil Nadu,"Saveetha, Kanchipuram",IHBT,"₹ 10,00,000","₹ 35,000",0,₹ 0,1250,84812,93198,96019,-,-,80049,89904,89904,-,-
MNG,GEN,Telangana,"Malla Reddy, Hyderabad",GENERAL SURGERY,"₹ 40,00,000","₹45,000",1,"₹15,00,000",1050,-,-,-,-,-,89920,89920,89920,83245,-
NRI,GEN,Tamil Nadu,"Meenakshi Med Coll, Enathur",RADIO DIAGNOSIS,"₹ 64,30,000","₹25,000",0,₹ 0,1110,106785,94753,102923,-,-,89923,89923,89923,119931,-
NBE Diploma,ST,Maharashtra,"Govt Med Coll & Hosp, Alibag",DCH,"₹1,25,000","₹ 75,144",1,"₹50,00,000",-,-,-,-,-,-,47801,77632,90012,-,-
AFMS,AFMS-Priority III,Delhi,"Army R&R, Delhi",PAEDIATRICS,"₹ 57,600","₹ 1,26,927",5,"₹ 57,50,000",995,-,-,-,-,-,-,90033,90033,-,-
DNB Post MBBS,ST,Uttar Pradesh,"Divisional Dist Hosp, Azamgarh",DNBGENERAL SURGERY,"₹1,25,000","₹70,000",0,₹ 0,312,-,-,-,-,-,70705,66037,90154,90478,-
MNG,GEN,Tamil Nadu,"Sree Balaji Med Coll, Chennai",PSYCHIATRY,"₹ 35,00,000","₹ 25,000",0,₹0,1250,85318,85318,85318,108944,-,82762,85005,90204,103183,-
MNG,GEN,Maharashtra,"BVDU, Pune",IHBT,"₹ 14,70,000","₹ 76,000",1,"₹ 12,00,000",856,81832,-,130703,118044,-,90298,90298,90298,-,-
NRI,GEN,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",OBG,"₹ 1,00,20,000","₹56,010",0,₹0,800,99529,120064,120064,-,-,90304,90304,90304,-,-
MNG,GEN,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,"₹ 43,00,000","₹48,000",0,₹0,1180,95926,106550,106550,-,-,84075,88792,90341,-,-
NRI,GEN,Karnataka,"JN Medical College, Belgaum",RADIO DIAGNOSIS,"₹ 1,00,87,000","₹ 45,000",1,"₹ 10,00,000",2400,112340,112340,104481,-,-,94819,88408,90369,-,-
NRI,GEN,Maharashtra,"MGM Med Coll, Navi Mumbai",OBG,"₹ 1,00,00,000","₹88,000",1,"₹25,00,000",1740,92136,89661,89661,-,-,96883,90512,90512,-,-
NRI,GEN,Andhra Pradesh,"GITAM IMS, Vizag",RADIO DIAGNOSIS,"₹ 1,54,48,000","₹44,075",0,₹0,780,-,-,123955,111754,-,90686,90686,90686,-,-
NBE Diploma,SC,Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DFAM,"₹1,25,000","₹ 59,500",0,₹0,363,101155,98893,94605,89578,119756,66100,82105,90771,-,-
NRI,GEN,Gujarat,"SBKS, Vadodara",GENERAL MEDICINE,"₹ 63,04,000","₹ 1,00,800",0,₹ 0,1340,93610,119252,119252,-,-,90836,90836,90836,-,-
NRI,GEN,Maharashtra,"MGM Med Coll, Aurangabad",OBG,"₹ 1,00,00,000","₹88,000",1,"₹25,00,000",700,110454,110454,110454,-,-,90946,90946,90946,-,-
DNB Post MBBS,ST,West Bengal,"DebenMahatoHosp,Purulia",DNBGENERAL SURGERY,"₹1,25,000","₹49,884",0,₹0,548,-,-,-,-,-,91943,91943,91055,-,-
AIQ,OBC-PwD,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIO DIAGNOSIS,"₹ 11,000","₹82,000",0,₹ 0,Info Not Available,-,-,-,-,-,91088,91088,91088,-,-
MNG,GEN,Tamil Nadu,"Sree Balaji Med Coll, Chennai",ENT,"₹ 45,00,000","₹ 25,000",0,₹0,1250,104237,104237,104237,-,-,92340,91189,91189,-,-
NBE Diploma,SC,Odisha,"FakirMohanMed,Balasore,Odisha",DFAM,"₹1,25,000","₹70,868",2,"₹ 34,78,000",360,-,-,-,-,-,63556,79661,91211,84999,-
MNG,GEN,Maharashtra,"DY Patil, Navi Mumbai",ANAESTHESIOLOGY,"₹ 33,00,000","₹76,629",1,"₹10,00,000",1662,117882,117882,117882,76161,-,91685,91256,91256,-,-
MNG,GEN,Pondicherry,"Aarupadai Veedu, Pondicherry",ORTHOPAEDICS,"₹ 45,00,000","₹40,000",0,₹0,584,97744,119292,119292,69014,-,88486,91462,91462,-,-
NRI,GEN,Maharashtra,"MGM Med Coll, Aurangabad",PAEDIATRICS,"₹ 80,00,000","₹88,000",1,"₹25,00,000",700,68803,68803,96253,-,-,91495,91495,91495,-,-
NRI,GEN,Karnataka,"Yenepoya Med Coll, Mangalore",GENERAL MEDICINE,"₹ 70,00,000","₹ 45,000",0,₹0,910,118716,106365,106365,102865,-,94846,91619,91619,-,-
AIQ,OBC-PwD,Himachal Pradesh,"IGMC, Shimla",RADIO DIAGNOSIS,"₹ 39,000","₹ 40,000",3,"₹ 40,00,000",1031,-,-,-,-,-,91719,46735,91719,-,-
AIQ,OBC-PwD,Rajasthan,"SMS, Jaipur",OBG,"₹ 11,647","₹ 82,800",2,"₹ 25,00,000",5702,-,-,-,-,-,91761,91761,91761,-,-
MM,GEN,Karnataka,"Yenepoya Med Coll, Mangalore",ENT,"₹ 35,00,000","₹ 45,000",0,₹0,910,75469,75469,75469,-,-,91786,91786,91786,-,-
MNG,GEN,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ANAESTHESIOLOGY,"₹ 33,00,000","₹48,000",0,₹0,1180,119637,118840,118840,88351,-,91813,91813,91813,-,-
MNG,GEN,Tamil Nadu,"ACS Med Coll, Chennai",GENERAL SURGERY,"₹ 40,00,000","₹ 20,000",0,₹0,1050,81696,88269,88899,-,-,82736,92219,92219,-,-
MNG,GEN,Karnataka,"Rajeshwari, Bangalore",ORTHOPAEDICS,"₹ 50,00,000","₹ 25,000",0,₹0,1460,111617,119172,119172,85100,91287,87802,92285,92285,-,-
MNG,GEN,Pondicherry,"SLIMS, Pondicherry",OPHTHALMOLOGY,"₹ 35,00,000","₹43,000",0,₹0,1230,95579,116928,110390,101263,97228,85581,90571,92332,94688,93051
NBE Diploma,ST,Uttar Pradesh,"Autonomous StateMC, Siraon,Etah",DGO,"₹1,25,000","₹ 80,000",0,₹ 0,300,-,-,-,-,-,67728,93997,92450,-,-
